,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
3192,84.7575,91.684135,5.4284415,18.522861,3.3778305,678.4392,80.828384,148.93195,192.95816
3193,84.665634,91.84416,5.2589965,18.530949,3.4339652,683.3971,79.17949,149.36653,190.98457
3194,84.41585,92.45226,5.0191097,18.72591,3.496957,688.0445,79.025154,150.21352,190.99933
3195,84.30807,92.757675,5.060654,18.94703,3.490884,682.5121,78.209595,150.75046,191.07535
3196,84.417015,93.17339,5.467161,19.122204,3.4637637,685.2185,78.742325,151.32108,188.13576
3197,84.75422,94.7557,5.5487065,19.287054,3.5823715,683.9646,78.35529,150.9499,182.57365
3198,85.88653,96.08692,5.1676846,19.353771,3.622021,681.0757,77.35056,150.8692,179.50163
3199,86.56337,95.971924,5.4851584,19.357157,3.507689,681.2356,74.23087,149.82431,173.34026
3200,85.80376,95.26943,6.0426946,19.22317,3.4452353,688.7264,73.736374,146.78673,175.03036
3201,86.92248,95.51509,5.7882266,19.4627,3.4785178,693.17236,75.060844,150.3142,174.93613
3202,88.444305,96.1569,5.971911,19.588263,3.4926713,688.79706,77.22842,150.66194,179.57997
3203,88.146225,95.39596,5.7774878,19.505821,3.4749234,680.11926,81.14494,151.21725,176.01219
3204,89.51267,97.12302,6.0390615,20.40616,3.666833,676.6691,83.34274,151.22331,175.1015
3205,90.76827,98.13466,6.4974914,20.81155,3.655343,674.78204,86.378914,152.62553,171.48317
3206,91.00876,97.06556,6.1226583,21.325518,3.698366,670.0219,86.93992,152.57735,167.1884
3207,89.40741,94.44617,5.6199875,21.438992,3.7475727,665.53375,86.961365,150.9096,165.30536
3208,87.68407,93.79267,5.875846,21.548689,3.7740884,656.45844,86.9077,152.73502,168.70023
3209,87.79999,94.80024,5.85141,21.660393,3.9274187,659.0299,87.231285,151.76672,170.15208
3210,87.31841,93.65758,5.791721,21.874388,3.876415,659.30524,86.92821,151.16139,167.3565
3211,86.80486,93.15225,5.813597,21.643667,3.8486288,664.87067,86.74345,151.24107,159.70216
3212,85.24863,93.37628,5.957777,21.527071,3.802,665.51575,87.63447,151.67747,155.58504
3213,83.31098,91.54774,6.1477,21.200005,3.7063067,666.80005,88.012184,152.43857,152.91927
3214,81.445366,88.69897,6.1351285,21.032417,3.6634126,669.24927,85.91018,151.94766,149.5735
3215,79.55804,87.28687,6.4823112,21.070366,3.5956619,663.01575,83.68756,153.74263,152.94113
3216,79.627975,87.24871,6.403718,20.941042,3.6293633,658.65765,82.75997,153.46788,158.36707
3217,78.90872,86.36461,7.03087,21.19477,3.6339831,660.9336,83.25686,153.51596,160.26729
3218,77.81969,84.4931,6.847585,21.323051,3.6104944,665.976,82.960495,152.51157,163.19661
3219,76.323006,83.9436,6.4234405,21.045406,3.6289704,667.51355,80.44378,152.74918,162.35895
3220,76.379326,83.14983,6.6775804,21.120537,3.6321828,666.17645,80.55791,152.74501,165.22499
3221,77.77125,83.870186,6.688414,21.29214,3.7045712,662.263,83.458244,152.57083,166.9104
3222,78.75424,85.70032,6.4225454,22.006042,3.7937877,653.90283,84.87816,152.60187,164.93791
3223,79.332596,85.725655,6.031787,22.670443,3.8342447,640.587,84.56785,152.8842,161.48984
3224,77.808525,84.57001,5.563676,22.324797,3.8104134,634.5346,84.84706,153.34804,160.13658
3225,75.973755,81.31817,5.2875404,22.242565,3.783816,630.5462,86.19339,150.99117,161.61307
3226,74.212105,78.575195,5.673109,22.482746,3.8348162,630.4709,85.06061,151.84146,159.72887
3227,73.37531,76.112404,5.8629527,22.844019,3.856708,633.4983,82.42406,152.11269,158.33423
3228,72.44552,75.082275,5.9911594,23.36918,3.8869321,635.2212,81.36069,153.12013,157.92653
3229,72.077095,76.98788,6.437477,23.341272,3.8407671,639.5078,80.34632,154.2376,163.14453
3230,73.2757,78.95915,6.7186365,23.565529,3.8317573,642.3669,81.01225,154.83327,167.6843
3231,73.70392,81.259415,6.258782,23.977713,3.884527,640.12335,80.539444,154.66016,168.36316
3232,73.660706,81.3203,6.579578,23.513361,3.7845852,650.8543,81.04339,153.5658,170.42719
3233,74.13417,80.063034,6.380867,23.325642,3.7809947,652.1474,82.370735,154.4975,167.78186
3234,74.97311,79.38143,5.7531996,23.052216,3.7976542,647.83777,82.83856,154.74126,164.92255
3235,75.50881,78.87977,5.182928,23.634497,3.7980416,650.6299,85.50554,154.6429,166.91052
3236,76.17151,80.639656,5.1045823,23.937073,3.8154306,656.29846,86.83373,155.7646,168.78503
3237,76.79421,80.57879,4.9207315,23.62027,3.7526171,656.2132,85.803185,155.61386,168.0625
3238,77.53378,82.481255,5.0109425,23.518036,3.7921379,663.1006,85.22648,156.42613,170.79477
3239,77.699356,83.98548,5.3178635,23.733671,3.8160958,670.7944,84.307274,156.02289,168.36592
3240,78.22467,83.73825,4.8360415,23.715296,3.8163693,677.9428,84.52726,156.67128,171.5
3241,77.949165,82.84526,4.6943965,24.025303,3.819158,681.17035,83.63258,157.48944,171.90924
