,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2756,52.909542,55.90583,2.762599,24.675129,3.592479,528.8308,82.26959,116.81172,121.71579
2757,52.909233,55.844223,2.7359507,25.075245,3.5695524,529.54596,81.134796,116.36729,121.31151
2758,52.85452,55.588284,2.6264384,25.984224,3.5690672,538.13617,80.96929,115.25713,121.07329
2759,53.065002,55.90501,2.7753518,27.956451,3.5663924,544.29364,80.947685,114.65095,121.69942
2760,53.209007,56.804993,2.8427331,26.651667,3.5529952,542.19073,81.726105,115.457954,120.63939
2761,54.506237,57.69411,2.825995,26.421215,3.5597048,544.8324,81.57116,114.845726,121.216606
2762,54.88398,57.96652,2.9394598,25.725746,3.5685947,546.3459,83.90832,116.35073,120.76414
2763,55.200897,58.94839,2.8951035,26.285473,3.6045177,546.0026,84.16794,115.98232,121.16
2764,55.867744,59.409527,2.8874729,26.657263,3.6432915,554.82367,85.007965,116.50508,121.103874
2765,57.12751,60.21821,2.86876,26.826351,3.7002773,552.2086,86.557915,116.460045,120.657104
2766,57.978012,61.262676,2.9314106,26.629667,3.773616,539.99243,86.3852,116.53079,118.27523
2767,58.17083,61.433105,2.9235735,26.37798,3.7962172,536.8556,86.670586,115.9812,117.39861
2768,58.552013,61.78129,2.923652,26.48391,3.7977865,535.89124,87.56453,116.57034,117.8082
2769,59.140945,62.79786,3.0870578,26.469269,3.8300211,543.772,88.33322,116.434845,119.42269
2770,59.98743,63.51343,3.2168882,26.758068,3.8415418,549.6575,89.13001,115.662415,120.9119
2771,60.154816,63.77465,3.1664805,26.534298,3.898004,544.652,89.40838,114.83704,122.5587
2772,59.757206,63.138237,3.1083214,26.674595,4.0068703,547.9896,89.98994,115.36264,124.27106
2773,59.604374,64.07403,3.0176227,26.967813,4.111991,550.45465,91.0986,115.23737,128.58797
2774,61.046944,64.37028,2.9487443,26.878233,4.19188,545.8909,91.96012,115.6359,132.06464
2775,61.94134,65.6758,2.8917925,26.957565,4.2712727,550.4524,92.698296,115.96644,132.03949
2776,62.549633,66.449196,2.8498557,27.317446,4.284306,552.1858,91.24177,116.50459,134.51056
2777,62.029167,66.26916,2.8255436,26.226501,4.1902666,552.3543,89.51852,114.49866,133.98116
2778,61.44851,66.17495,2.800017,26.072176,4.1403394,547.01105,90.19053,117.10173,133.11557
2779,61.176163,64.80219,2.8772647,26.040852,4.169627,555.0257,90.71833,118.24566,131.42598
2780,61.61399,64.41157,2.8515494,25.698519,4.1670856,545.1414,88.611046,118.88411,129.92468
2781,62.102196,65.26595,2.8083615,25.026825,4.072275,542.7373,87.449844,119.02078,126.99071
2782,63.1894,66.78135,2.7522006,24.785658,4.0617313,553.865,87.45743,118.78179,126.31173
2783,63.572174,67.750465,2.701391,24.516756,4.075895,559.25305,88.31585,119.063255,126.42025
2784,63.560593,67.69642,2.7208445,25.06521,4.0518794,557.12897,85.843506,118.30304,125.92448
2785,63.958263,67.66839,2.7154653,25.408882,4.037062,550.5293,85.59112,119.10721,126.884026
2786,64.886665,68.77573,2.7097807,25.535904,4.076717,546.8244,88.145035,117.92165,128.1875
2787,65.71511,69.30548,2.6633885,25.22684,4.126366,547.5669,89.25433,118.72919,129.56844
2788,66.07653,69.69601,2.549195,25.48951,4.1338186,544.4436,88.75,118.60936,129.60123
2789,65.4739,69.24983,2.5856242,25.178799,4.0733576,547.23315,88.837105,118.694405,130.05905
2790,65.58845,68.46494,2.5769258,25.424177,4.0981584,550.98486,87.85161,117.88324,129.65709
2791,64.02668,65.77619,2.5377877,25.680542,4.1221538,546.1756,87.60733,118.31349,126.12283
2792,62.46048,65.02668,2.5688405,25.664236,4.1056194,547.62177,86.264496,118.27547,123.48592
2793,62.30317,64.67513,2.6060252,25.345211,4.114103,545.522,85.79091,119.13852,125.653854
2794,60.910942,62.41324,2.5812688,24.656239,4.109791,547.0653,85.176384,118.41679,125.05801
2795,60.28848,63.440434,2.5565805,24.522696,4.0917783,545.0796,84.2683,119.0248,124.409935
2796,60.659824,61.59394,2.578229,24.46238,3.9946587,541.73926,81.91846,118.62772,123.696625
2797,61.054523,62.725227,2.6005366,24.504385,4.028004,546.8309,81.84817,120.176636,124.92877
2798,60.593716,64.05798,2.6088033,24.1122,4.083264,541.4809,80.91735,119.72119,125.556274
2799,60.633617,63.80389,2.636407,23.694088,4.0378003,534.65076,81.727135,121.62718,123.340775
2800,59.864002,64.7945,2.6483052,23.695324,4.0018663,550.8242,82.30121,120.30048,121.409485
2801,60.402336,64.972435,2.6510015,23.963783,3.9956896,552.6269,80.690865,120.376785,119.43815
2802,60.55572,62.8496,2.5732577,24.074759,4.1206536,546.77057,79.402275,120.142555,119.69435
2803,59.76074,62.469913,2.5144339,24.450483,4.1417766,549.43365,80.303734,122.23437,121.43692
2804,59.830334,62.251476,2.5489905,24.489264,4.0779867,554.9954,81.16132,122.626564,122.44949
2805,59.633816,62.931877,2.5490932,24.845156,4.1129985,565.34534,81.45171,123.36581,123.14553
2806,59.176395,62.953083,2.5507736,24.679356,4.0835376,568.40857,82.41359,123.368286,124.392624
2807,59.216125,62.833393,2.5817719,24.311165,4.043773,563.0958,82.923035,123.09317,125.39976
2808,59.517075,63.427544,2.628493,24.666647,4.0132036,576.61993,83.474556,122.14013,126.09898
2809,60.35484,64.402756,2.6480048,24.887266,4.087846,582.85474,85.045204,121.95269,127.58476
2810,62.30474,65.39238,2.6649294,25.23148,4.207094,584.9309,85.02497,121.14238,128.82053
2811,61.309437,66.32636,2.6902204,25.364973,4.1972027,578.2714,85.221306,121.03727,127.25943
2812,63.016884,67.465996,2.754875,25.281351,4.2398624,585.4976,85.16656,120.34034,127.30648
2813,63.20415,66.509254,2.7431293,25.19945,4.2487683,598.16504,84.51737,120.27844,128.59506
2814,62.06055,66.4884,2.7216754,25.69421,4.2756534,612.8717,85.510185,119.42388,129.50253
2815,62.222824,65.70188,2.7562463,25.645388,4.284708,634.2291,85.61561,118.473816,130.17455
2816,62.062313,65.14369,2.7541523,25.48993,4.3198466,644.693,87.21382,117.68393,131.36246
2817,61.565613,65.42088,2.7931378,25.558954,4.4192924,664.1352,88.4286,117.99308,135.64766
2818,61.825775,65.19431,2.859125,25.73614,4.61928,685.38666,90.4112,118.21042,139.83305
2819,61.90538,65.30103,2.9152927,25.42242,4.594209,683.29877,90.73103,118.64269,141.42422
2820,62.73047,67.18959,2.9285018,25.36601,4.5665975,689.46265,88.8061,118.82276,139.37912
2821,63.904694,66.89082,2.9468703,25.267683,4.5294724,718.6136,88.19512,117.07713,138.37924
2822,62.861126,67.71587,2.957182,26.01516,4.5133047,723.33875,87.96221,115.78143,137.72333
2823,64.79249,67.73923,2.9833133,25.92692,4.5201335,733.2418,87.58497,113.95068,135.91756
2824,65.59821,68.28719,2.973115,25.823841,4.5218735,742.87274,87.668724,113.895386,140.31042
2825,65.80637,68.45958,2.9512208,26.46917,4.599705,747.87506,88.92624,114.27376,145.39362
2826,64.88619,68.18058,2.9725418,26.657696,4.705349,759.01605,90.77761,115.4973,148.13283
2827,64.96038,67.96126,2.9483612,26.83037,4.7203965,745.99634,90.75718,117.342896,147.33192
2828,64.40528,68.48085,2.9713807,26.981258,4.784954,743.7078,89.887505,118.059105,146.76263
2829,65.27188,68.77805,2.9950657,26.774733,4.782359,752.6259,89.521736,118.58697,145.218
