,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2821,118.06934,136.77283,76.69894,56.40488,47.539116,86.23136,38.51421,133.40912,54.3907,57.214
2822,117.492294,137.03029,77.51118,56.60167,46.87883,86.200554,38.789146,133.71513,54.582912,58.157646
2823,116.51028,137.94966,78.93881,56.11636,47.54058,85.8343,39.005222,131.71895,54.61012,58.96477
2824,115.62035,138.99126,80.30297,56.192055,48.432755,85.4179,39.49895,132.34505,54.699142,59.468204
2825,116.42312,140.02197,81.249794,56.448277,48.72035,86.05117,39.43638,134.85274,54.799458,60.585213
2826,115.79096,140.18906,81.91953,56.63831,49.31452,86.73248,39.615192,137.97813,54.707016,61.172012
2827,114.9358,138.73303,82.10802,56.273655,49.735447,87.07734,39.80808,138.3314,54.953,61.38741
2828,114.92745,138.90125,81.334816,55.985306,50.48337,87.46183,39.646336,139.42686,54.664074,60.852577
2829,114.92041,137.54012,79.82459,54.232006,50.134205,87.11947,39.647015,138.69868,54.676933,60.828762
2830,115.00778,136.63475,79.67063,54.082924,49.846504,87.48914,39.573277,139.54892,54.8399,59.945778
2831,114.630264,137.33101,80.866936,54.555157,50.193573,87.660515,39.901756,141.44308,55.123848,60.434704
2832,114.0733,136.69798,80.98295,55.34437,50.553246,87.49461,39.974148,142.3024,55.0702,61.072342
2833,113.998474,137.9031,81.20127,55.330776,50.10041,87.91718,39.76393,140.4162,54.709408,60.27788
2834,114.16676,137.711,80.724945,55.539894,49.700863,87.74598,39.661747,138.31416,54.64229,59.45575
2835,114.582016,136.80147,80.47363,55.381813,49.967976,88.40019,39.77863,137.60837,54.90176,59.34825
2836,114.57598,136.76619,80.46211,56.49827,49.309235,88.51694,39.89351,138.54948,55.01975,59.270145
2837,113.920395,137.39752,80.40196,57.06717,50.143745,88.25134,39.818123,138.50006,55.060154,59.279686
2838,114.31266,137.43304,80.98894,57.45446,50.322357,88.113235,39.439903,136.62132,55.064613,58.34211
2839,115.11755,136.80806,81.13691,57.483555,49.785816,88.516075,39.27173,138.34933,55.24762,59.007206
2840,114.57916,137.23843,81.19934,57.576035,49.683235,88.73074,39.020863,140.97197,55.98825,58.95317
2841,113.98457,136.6723,80.75809,57.382328,49.085964,88.55679,38.906826,141.83629,55.89234,58.294086
2842,111.52056,137.80133,81.20121,57.678616,49.501965,88.23678,38.558105,143.22224,55.936382,59.07947
2843,107.961174,137.5616,81.89681,58.02171,49.516426,88.3018,38.61014,144.41888,55.802944,59.28813
2844,108.63886,138.42206,82.67179,57.684067,49.600666,88.17161,38.762455,142.49136,56.015316,60.226833
2845,107.902756,140.24167,84.485504,57.730507,49.8841,88.46265,38.733814,142.64668,56.41351,60.56206
2846,106.63811,141.16768,85.827614,57.234104,49.940643,88.73148,38.6174,145.3078,56.64389,61.025803
2847,105.423416,142.93593,86.85457,57.3319,49.8357,89.249016,38.510437,147.54843,56.59334,61.639126
2848,105.223206,142.7131,87.088615,57.65264,50.062515,90.2972,39.056805,147.54958,56.184887,62.098804
2849,106.461395,143.61176,85.924675,57.443787,50.40652,91.317154,39.700623,148.0573,56.47095,61.930847
2850,107.36775,144.74559,85.66489,57.801952,49.79755,91.88293,39.93059,148.34258,56.691483,61.895264
2851,107.211075,144.5283,85.30887,57.80469,49.32497,92.680534,39.91437,147.71988,56.444653,62.145206
2852,108.93257,144.16556,85.03942,57.813217,48.61251,93.22395,39.70616,147.92549,56.183155,63.48986
