,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2632,42.183537,44.009476,1.8035843,23.979809,2.9117265,316.28555,61.644833,101.93349,112.51511
2633,41.99841,44.278732,1.7888234,24.24503,2.894179,314.28864,61.704666,102.49436,115.467926
2634,42.14378,44.147877,1.9531074,24.352917,2.9034708,315.67615,62.45623,102.30136,117.486694
2635,42.346657,44.321774,2.0728714,25.138138,2.9030664,311.17313,62.857246,102.11474,119.09861
2636,42.20446,45.001915,2.1303275,25.919867,2.8973622,309.593,63.533634,102.58083,120.411644
2637,42.323666,45.472603,2.1213903,27.045237,2.9051912,309.98123,64.01465,102.71309,119.85635
2638,42.166798,45.332645,2.175768,27.244596,2.8626928,308.67136,62.91333,102.98458,118.72779
2639,42.55325,45.390606,2.1638057,28.216167,2.8690772,309.5608,62.857014,103.150444,116.42952
2640,42.632088,45.476566,2.1517587,27.284576,2.8738704,310.40942,62.61491,103.499886,114.30151
2641,42.561047,45.79958,2.1315885,27.048635,2.8810008,311.46503,62.01065,105.02697,113.17825
2642,42.63269,45.625343,2.1414711,27.318064,2.869536,319.01688,62.46067,106.16755,113.672295
2643,42.6957,45.74045,2.2629938,26.779152,2.8682983,321.60962,61.946545,106.63933,114.265686
2644,42.74179,45.911137,2.2823763,27.055445,2.8742638,325.8865,62.359818,106.73182,114.5331
2645,43.22054,46.0701,2.3397512,27.549488,2.9042017,325.76474,62.02712,106.902664,116.14248
2646,43.16492,46.131058,2.3841207,27.450256,2.9657607,325.3554,62.3413,107.31727,116.878426
2647,43.36892,45.8937,2.3856692,27.027658,2.9793355,323.35352,63.074165,107.36538,116.87811
2648,43.365105,45.68121,2.3772511,26.932148,2.9548848,324.76556,62.981518,106.75703,117.547646
2649,43.50158,45.862534,2.4378932,26.710102,2.9440336,328.45358,63.895943,106.08658,118.34673
2650,43.695656,45.96798,2.4699836,26.469563,2.9258773,334.66046,64.471794,105.80017,120.383606
2651,43.732414,46.07485,2.4543166,26.875303,2.9532895,338.28653,64.56528,105.22884,121.06371
2652,43.70058,45.996437,2.50898,26.643454,2.973617,342.2048,64.721214,104.39574,121.939804
2653,43.761406,46.15508,2.5612187,27.087234,2.9864984,344.01138,64.183624,103.926636,124.693146
2654,43.84331,45.95417,2.599758,27.636198,3.0018723,347.63882,64.286446,104.3409,126.92763
2655,43.978203,45.951656,2.5523796,27.765402,3.0117035,348.31018,64.286285,105.07238,129.54271
2656,43.77997,45.577988,2.491735,27.587452,3.0162137,349.83875,63.96004,105.13747,130.07753
2657,43.463184,45.436115,2.4641635,27.33688,2.990926,347.29745,63.894325,105.0435,130.55402
2658,43.24701,44.72007,2.517029,26.717152,3.0003948,346.94022,63.794987,104.96364,132.83934
2659,42.60437,43.26873,2.4307516,26.948597,3.006445,350.3705,63.353123,105.46216,133.39992
2660,42.144573,42.559727,2.402181,26.574215,3.0324354,350.523,63.456657,105.38852,132.39569
2661,41.886635,41.788975,2.344349,26.884684,3.0416675,354.18588,63.54734,105.48286,132.0554
2662,41.261696,41.330547,2.2767415,26.819597,3.0304856,360.31665,63.62026,105.459915,132.88574
2663,40.819126,40.809566,2.2724435,26.89231,3.0280945,358.60913,64.35642,106.08814,130.19577
2664,40.44668,40.965378,2.318839,27.10256,3.039961,363.24493,64.58921,106.65579,126.229546
2665,40.320232,41.6617,2.2912116,27.109507,3.0479264,367.51694,64.822876,106.76809,123.31607
2666,40.74755,42.386295,2.1415296,27.04289,3.0765374,372.0192,64.746735,106.823395,121.36561
2667,40.509884,42.731415,2.0786633,26.791903,3.081306,376.0566,64.29392,106.95679,118.31482
2668,40.417797,42.498123,1.9303154,25.57006,3.0717266,372.39548,64.16931,106.691635,114.61594
2669,40.327984,42.761837,1.892868,25.237045,3.0622861,369.34442,63.93284,106.76909,112.5409
2670,40.632626,42.42679,1.9835513,24.236906,3.0566812,369.1507,63.88882,106.95811,111.30241
2671,40.785492,42.49494,2.1124926,23.784607,3.0074658,366.1298,63.828754,107.27942,110.62576
2672,40.60091,42.540813,2.128796,23.271996,2.9936616,365.2241,64.17953,107.51985,111.248276
2673,40.587013,42.891506,2.1196847,23.240822,2.9871593,365.71353,64.34924,107.968956,110.38317
2674,40.635895,42.58755,2.3368406,23.486275,2.995741,365.403,64.16151,108.43569,109.52445
2675,41.008877,42.219746,2.4213865,23.367966,3.0193377,372.8192,64.52368,108.472244,109.56869
2676,40.99512,42.07245,2.4883351,23.536533,2.9572837,378.5858,64.38909,108.43735,108.46625
2677,40.519947,41.225697,2.4338038,23.693913,2.9589305,379.8705,64.443375,108.39849,108.81696
2678,40.602264,41.631393,2.5358136,24.167688,2.9528458,379.02216,64.66603,108.89852,107.84889
2679,41.052864,41.827602,2.5158045,24.069061,2.9646077,382.02188,65.01726,109.24216,108.11796
2680,40.78888,42.08966,2.5384822,24.120691,2.9950194,384.11996,65.53135,109.52575,109.39999
2681,40.790833,42.713882,2.5536058,24.153292,3.0196521,385.9756,65.86818,109.692894,109.87053
2682,40.75826,42.925236,2.65792,24.75918,3.0425801,389.9144,66.65482,109.92733,111.01337
2683,40.78442,42.660534,2.7948813,24.872238,3.0645642,386.90692,67.3367,109.23024,110.689644
2684,41.30566,42.787365,2.7814476,24.623047,3.0452433,390.1835,67.948906,109.06911,111.149216
2685,41.481964,43.30151,2.691983,24.557898,3.0608425,392.55148,68.25555,108.81257,110.987144
2686,41.071472,43.16159,2.728512,24.524136,3.0504751,397.52112,68.684074,108.3266,110.0441
2687,41.429928,43.48516,2.7697754,24.467016,3.0817027,400.0576,69.238365,107.990685,109.403305
2688,41.32782,43.526363,2.7263284,24.477665,3.0850692,402.76086,69.83368,106.1934,108.475006
2689,41.644234,43.693478,2.8196013,24.838278,3.1246748,404.6933,70.35778,105.355736,107.45212
2690,41.86611,43.23591,2.9459753,24.858536,3.1622195,411.06332,70.6824,104.69407,105.99744
2691,41.89578,43.0919,2.972251,24.927784,3.153598,413.371,71.02194,104.098434,106.01359
2692,41.87781,42.62142,2.932719,24.754347,3.1459363,416.90375,70.90121,103.9814,106.20084
2693,41.74065,42.28442,2.9685755,24.795235,3.1250722,416.42633,71.2996,104.14352,106.091934
2694,41.47563,42.243195,2.9895937,24.693575,3.1127558,415.38852,71.40701,104.72365,106.34667
2695,41.165703,40.967987,2.998993,23.88969,3.0847373,408.77313,70.67216,105.50133,105.54004
2696,40.58958,40.0368,3.1252232,23.641302,3.0944293,401.9721,70.20669,106.03399,104.83097
2697,40.312923,39.43056,3.198447,23.663637,3.0716197,399.3995,69.356125,106.22087,104.542725
2698,40.023983,38.722866,3.2328196,23.849129,3.0865686,398.39572,68.87798,107.541115,103.86019
2699,39.933186,39.176212,3.133359,23.896963,3.0809298,399.89902,69.2082,107.70226,103.87545
2700,39.857227,40.150463,3.0582595,23.962976,3.0835783,401.81137,69.272446,107.96888,102.949356
2701,39.281277,40.517418,2.946706,24.47007,3.0926547,405.3302,69.58228,108.134155,104.02171
2702,39.13597,40.29685,2.8984368,25.04332,3.126786,406.75543,69.03585,108.066444,105.38923
2703,39.382004,41.552242,2.8534937,24.422102,3.1196368,406.305,69.29978,109.80066,105.87416
2704,39.971542,42.019207,2.880953,24.510607,3.1515489,414.06998,69.287834,110.76797,106.76151
2705,40.1115,42.74095,2.9464676,24.564835,3.1470745,415.24734,69.054276,111.400314,107.236206
2706,40.06605,43.22084,2.9583187,24.433212,3.1537979,410.8822,68.87862,111.63949,108.51224
