,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2805,59.4005,61.870403,2.5244641,25.238321,4.064776,574.49744,79.81627,123.429184,127.333565
2806,59.65957,62.387627,2.5206196,25.355047,4.067748,578.12384,81.57064,124.109535,127.57373
2807,59.28594,62.909935,2.56269,25.288383,4.0237813,569.6855,80.55701,123.04359,128.16803
2808,59.014675,63.145725,2.613877,25.388786,4.031392,578.77734,80.779724,122.40246,129.2531
2809,61.563293,65.13691,2.6141124,25.532953,4.102869,590.3394,82.40881,121.644615,131.42105
2810,61.809315,65.86151,2.6456904,25.989498,4.2218504,591.49426,83.242325,121.629105,132.30922
2811,62.660667,65.806015,2.6725786,26.20798,4.199675,585.3812,83.76978,120.991516,130.02571
2812,63.141567,66.66495,2.7161355,26.178518,4.233195,590.71844,82.91242,120.442375,130.27849
2813,62.509716,65.90205,2.7077727,26.051146,4.24182,604.80414,82.95955,120.338974,132.28545
2814,62.60782,64.65222,2.7025127,26.358662,4.2693624,622.8983,83.629105,119.96694,132.06319
2815,61.832207,65.18386,2.7342978,26.463266,4.287776,645.19916,83.97298,118.8571,133.79271
2816,61.851612,64.71472,2.7263331,26.438229,4.308025,653.4014,85.34542,118.37334,136.34377
2817,62.248028,64.994736,2.7653978,26.35115,4.406133,674.9251,86.72277,118.40197,140.44853
2818,61.736538,65.423775,2.8395066,26.400097,4.680529,697.3842,88.59704,118.56487,143.65567
2819,62.624676,66.57079,2.8957257,26.362087,4.602444,688.81525,88.414986,118.85432,145.07898
2820,63.56239,67.22499,2.8849187,26.427103,4.5478168,700.49207,86.41556,119.45616,142.97116
2821,63.732983,67.10477,2.902149,26.234268,4.466732,733.9419,86.37141,117.40725,140.26073
2822,63.906845,66.67436,2.9490466,26.518797,4.4613404,734.05237,86.7686,116.22208,139.077
2823,64.69505,66.91711,2.9519522,26.569828,4.511276,748.7149,86.64826,113.73174,138.57924
2824,65.02321,67.70945,2.9197273,26.664513,4.5217876,756.36,85.79048,113.97359,145.33304
2825,65.510574,67.4488,2.911443,27.045113,4.5947185,755.7518,87.63749,114.76617,151.86847
2826,64.91912,67.52465,2.9412766,27.245193,4.7032137,773.58136,89.04027,116.26062,152.44006
2827,64.81081,67.67219,2.9172912,27.566523,4.738125,758.1153,88.26596,117.80427,149.68468
2828,65.32754,67.66006,2.9359963,27.875797,4.7640667,759.39325,87.8819,118.86937,148.83331
2829,65.610214,68.52255,2.9486728,27.755074,4.7527537,765.98737,87.92348,118.8509,146.08775
2830,64.52285,67.404366,2.9629543,27.429773,4.6525645,731.28253,86.4246,116.75639,145.29126
2831,64.77623,67.86072,2.9439888,27.404675,4.6245985,693.95996,83.88668,115.535614,144.1892
